TimeStamp,BIOMASS,CCGT,COAL,INTELEC,INTEW,INTFR,INTIFA2,INTIRL,INTNED,INTNEM,INTNSL,NPSHYD,NUCLEAR,OCGT,OIL,OTHER,PS,WIND
17/01/2023 12:30,4.819928266,49.08121653,2.208519629,2.459096939,0,0.768928414,1.388001769,0,2.461553579,1.169360782,3.087996856,1.272539675,11.23667273,0.009826561,0,0.857367464,0,19.17899081
17/01/2023 12:45,4.852780807,48.58481213,2.086844453,2.480916031,0,0.775750967,1.40031724,0,2.485872906,1.179736294,3.115396054,1.189650045,11.32893824,0.007435313,0,0.646872212,0,19.86467731
17/01/2023 13:00,4.895192356,47.99889939,2.208714793,2.503877132,0,0.782930612,1.413277303,0,2.508879884,1.19065486,3.144229326,1.200660363,11.44629546,0.007504127,0,0.637850818,0,20.06103357
17/01/2023 13:15,4.829926804,49.01096675,2.195881772,2.036319429,0,0.377377606,1.448724768,0,2.026188486,0.975103209,3.183648659,1.342349872,11.57713446,0.005065471,0,0.577463719,0.671174936,19.74267406
17/01/2023 13:30,4.853132245,49.10197947,2.353960207,2.048251089,0,0.379588821,1.457213461,0,2.040608361,0.980816753,3.202303009,1.327287086,11.65261254,0.007642728,0,0.550276412,0,20.04432782
17/01/2023 13:45,4.881833677,48.22559719,2.490523799,2.04533313,0,0.379048055,1.4551375,0,2.035157343,0.976875525,3.197740975,1.350835686,11.65127579,0.005087893,0,0.531684856,0,20.77386858
17/01/2023 14:00,4.99106459,48.21547102,2.535103395,2.055144243,0,0.380393158,1.460301251,0,2.042379372,0.980342099,3.209088588,1.368394179,11.69517488,0.005105948,0,0.533571611,0,20.52846566
17/01/2023 14:15,4.988099199,50.04734727,2.569549305,1.466485809,0,0,0.424845801,0,2.43902439,0.250812582,3.214495943,1.466485809,11.7165306,0.005118624,0,0.588641773,0.253371894,20.569191
17/01/2023 14:30,4.97690207,50.81799852,2.552257472,1.462443531,0,0,0.42367474,0,2.432301371,0.25267349,3.208187642,1.464995789,11.66126439,0.119956101,0,0.650825655,0,19.97651923
17/01/2023 14:45,4.986485462,50.40038396,2.526081795,1.447444868,0,0,0.419329578,0,2.404829868,0.247556016,3.175284816,1.44997095,11.55682421,0.250082098,0,0.545633668,0.431959987,20.15813272
17/01/2023 15:00,4.994439389,50.79617834,2.517440097,1.448286321,0,0,0.41957335,0,2.408755434,0.247699929,3.177130725,1.448286321,11.56859772,0.285613184,0,0.616722273,0,20.07127692
17/01/2023 15:15,5.010276204,51.037646,2.498872124,1.37099604,0,0,0.360920347,0,1.183016693,0.112787608,3.150533861,1.884806256,11.46924658,0.473707955,0,0.874730563,0.616572259,19.95588751
17/01/2023 15:30,5.012015955,50.26633303,2.467606471,1.335381414,0,0,0.334464733,0,0.938978768,0.111488244,3.114238288,2.058816243,11.33216064,0.465773109,0,1.090107276,1.449347174,20.02328866
17/01/2023 15:45,4.872020751,49.83604953,2.432339842,1.318944844,0.088092791,0,0.330347967,0.088092791,0.927421328,0.110115989,3.075906622,2.05794548,11.18533744,0.460040131,0,1.321391866,2.165614447,19.73033818
17/01/2023 16:00,4.841704241,49.4056374,2.396740048,1.29964073,0.08921467,0,0.325512984,0.265232802,0.913847563,0.110915535,3.028476358,2.078460685,11.01921732,0.453306971,0,1.369565742,2.196609843,20.2059171
17/01/2023 16:15,4.777197912,47.66571422,2.337827945,1.782888989,0,0,0.569107611,0.2786502,1.230311474,0.982360026,2.965971615,2.094599381,10.8012374,0.446312608,0,1.582166387,2.236285923,20.24936831
17/01/2023 16:30,4.732831543,47.18383707,2.311653811,1.759373616,0,0,0.56160138,0.419453313,1.21408431,0.967072915,2.926852003,2.066972712,10.65178384,0.435765386,0,1.791997763,2.451471582,20.52524876
17/01/2023 16:45,4.655006197,46.8851857,2.265528164,1.7330028,0.068861038,0,0.553183675,0.52563926,1.195886701,0.952577698,2.88527751,2.081898728,10.49671762,0.429233806,0,2.350456778,2.582288941,20.33925538
17/01/2023 17:00,4.553332283,46.52141619,2.23277589,1.699340521,0.072025029,0,0.542438497,0.348871233,1.172657498,0.936325373,2.826982376,2.0549641,10.29282676,0.68198699,0,2.388079858,2.804474555,20.87150285
17/01/2023 17:15,4.568344511,46.06733961,2.228846284,1.668811959,0,0.783596414,0.763272588,0.178398031,1.357179956,0.180656234,2.83630287,2.068513877,10.32450376,0.476480817,0,2.822753653,3.007926292,20.66707314
17/01/2023 17:30,4.537807586,45.54182275,2.23189251,1.657656849,0,0.778358494,0.758170521,0.01121554,1.34586483,0.179448644,2.819586819,2.045714542,10.25100379,0.421704313,0,2.929499114,3.723559364,20.76669433
17/01/2023 17:45,4.562052022,45.77153676,2.244962359,1.665689943,0,0.78213046,0.761844656,0,1.354640941,0.180318262,2.833250687,2.006040662,10.31195059,0.423747915,0,2.711535861,3.689762431,20.70053645
17/01/2023 18:00,4.600063231,45.70254279,2.25373741,1.668849645,0,0.78361411,0.763289824,0,1.354952351,0.180660313,2.836366921,1.978230432,10.31796215,0.422293483,0,2.831850413,3.1412312,21.16435572
17/01/2023 18:15,4.622538293,46.89323487,2.279358133,1.492979577,0,0.113967907,0,0.079777535,1.559080963,0.102571116,2.862873815,1.973924143,10.4257841,0.626823487,0,2.304431072,3.537563822,21.12509117
17/01/2023 18:30,4.651536361,46.61862909,2.297083324,1.503086491,0,0.114739427,0,0.227184065,1.56734057,0.103265484,2.8822544,1.909264061,10.48029924,0.631066847,0,2.085962779,3.27466324,21.65362462
17/01/2023 18:45,4.66195113,46.64018005,2.282748484,1.504225611,0,0.114826383,0,0.062006247,1.570824913,0.103343744,2.886735256,1.761436708,10.49283483,0.599393717,0,1.22175271,3.274848429,22.82289179
17/01/2023 19:00,4.705369035,46.55536674,2.296422174,1.504156524,0.022964222,0.114821109,0,0.144674597,1.570752767,0.103338998,2.84067423,1.761355808,10.48546365,0.431727369,0,0.95071878,3.077205713,23.43498829
17/01/2023 19:15,4.603615814,45.18389194,2.030736716,1.523052537,0.199857573,1.869931773,0.659300269,0.31701546,2.30410512,0.833888493,2.563690244,1.734396177,10.50745446,0.323907101,0,0.709838965,0.532953527,24.10236383
17/01/2023 19:30,4.584520529,44.6424401,2.24671867,1.546078752,0.098089588,1.901069644,0.670278855,0.371339156,2.342472792,0.845438834,2.5573357,1.688542202,10.67541688,0.317623429,0,0.775374842,0,24.73726003
17/01/2023 19:45,4.694299779,43.93950203,2.354284084,1.576656917,0,1.935744691,0.682504578,0.204513567,2.385198925,0.863237497,2.60398088,1.676535635,10.85348743,0.004756129,0,0.499393593,0.218781955,25.5071223
17/01/2023 20:00,4.774818402,43.35108959,2.411622276,1.605326877,0,1.97094431,0.694915254,0.213075061,2.426150121,0.878934625,2.651331719,1.699757869,11.05811138,0.004842615,0,0.450363196,0,25.80871671
17/01/2023 20:15,4.816356513,44.66699314,2.438785504,1.261018609,0.034280118,0,0.546033301,0.399118511,2.455925563,1.087169442,2.681194907,1.452007835,11.19735553,0.00489716,0,0.462781587,0.541136141,25.95494613
17/01/2023 20:30,4.902302861,44.59675007,2.462366663,1.283521085,0.034891835,0,0.555777091,0.393779284,2.494766225,1.10407736,2.729039976,1.450503439,11.38969195,0.004984548,0,0.550792543,0.054830027,25.99192503
17/01/2023 20:45,4.99327633,43.55923173,2.527084972,1.304138229,0,0,0.565803161,0.210590414,2.539771142,1.123994621,2.778271129,1.38279248,11.59008449,0.005074468,0,0.461776571,0.172531906,26.78557836
17/01/2023 21:00,5.108956313,42.36523824,2.572724429,1.339797727,0,0,0.581274111,0.198102388,2.609216974,1.157335002,2.854238348,1.415389428,11.90960275,0.005213221,0,0.380565113,0,27.50234595
17/01/2023 21:15,5.271201437,40.50459823,2.635600719,0.798991876,0,1.547041317,0.300292249,0.4048583,2.686543154,0.619352763,2.935892967,1.351315119,12.2690833,0.005362362,0,0.536236158,0,28.13363005
17/01/2023 21:30,5.380078276,38.92563806,2.747919078,0.821343917,0,1.590320269,0.305936828,0.465795711,2.764456204,0.633923157,3.018025467,1.372581445,12.60955846,0.005512375,0,0.531944215,0,28.82696654
17/01/2023 21:45,5.531407142,37.64311486,2.417682321,0.846614961,0.105116623,1.636410125,0.315349868,0.323872837,2.84951277,0.653427654,3.110883832,1.357993125,12.98900537,0.00568198,0,0.468763317,0,29.74516321
17/01/2023 22:00,5.657638828,36.20134111,1.622688612,0.865046881,0.272867137,1.674939766,0.325118291,0.116113675,2.908647566,0.670556475,3.178611861,1.463032309,13.28630729,0.008708526,0,0.461551859,0,31.28682981
17/01/2023 22:15,5.886772042,37.0004207,1.424364445,0.162269367,0.054089789,0,0.021034918,0,3.014003245,0.739227117,3.290462167,1.424364445,13.74782138,0.006009977,0,0.450748242,0.288478875,32.48993329
17/01/2023 22:30,5.924749572,35.51490349,1.395675544,0.16491571,0,0,0.021377962,0,3.063156609,0.751282678,3.344124114,1.447593452,13.9781334,0.006107989,0,0.461153188,0,33.92682629
17/01/2023 22:45,6.113252113,32.61747887,1.48868722,0.167826952,0,0,0.018647439,0,3.114122327,0.764545002,3.403157633,1.473147688,14.22799602,0.006215813,0,0.519020388,0,36.08590254
17/01/2023 23:00,6.36913816,28.67730347,1.54697563,0.174762937,0,0,0.019418104,0,3.246059743,0.79614227,3.543804007,1.534030228,14.79659536,0.006472701,0,0.521052461,0,38.76824493
17/01/2023 23:15,6.555451128,25.32894737,1.540682062,0.204752954,0,0.859291085,0.50349087,0,3.366675618,0.4632116,3.675483351,1.473549946,15.34304511,0.006713212,0,0.490064447,0,40.18864125
17/01/2023 23:30,6.799847661,22.02679777,1.606481321,0.211196898,0,0.886334522,0.519336634,0,3.472630959,0.477789703,3.791157428,1.551085414,15.82591836,0.010386733,0,0.512412146,0,42.30862445
17/01/2023 23:45,6.857183128,20.30726946,1.620916875,0.214947673,0,0.902075478,0.528559851,0,3.534303534,0.486275063,3.858486909,1.589203284,16.11755171,0.014094929,0,0.507417457,0,43.46171465
18/01/2023 00:00,6.998047222,18.43067637,1.729096396,0.216580863,0,0.908929522,0.532575892,0,3.561157465,0.489969821,3.887804012,1.597727676,16.2400142,0.010651518,0,0.663944612,0,44.73282443
18/01/2023 00:15,6.994248385,17.41106298,1.707732727,0.216573173,0,2.378754527,0.550308883,0,3.56458141,0.33728609,3.88766598,1.441454236,16.23588724,0.01065114,0,0.610665341,0,44.65312788
18/01/2023 00:30,7.039322618,17.50502296,1.650401837,0.218857635,0,2.407433984,0.556113662,0,3.598593571,0.340843858,3.928673938,1.456659013,16.41432262,0.01076349,0,0.523823192,0,44.34916762
18/01/2023 00:45,6.847648511,18.87100699,1.664986618,0.212033786,0,2.328895686,0.542250339,0.12165873,3.486391602,0.330216553,3.806180263,1.411241267,15.9199138,0.010427891,0,0.618721541,0,43.82842643
18/01/2023 01:00,6.823382567,18.79897372,1.629567991,0.211497122,0,2.323001179,0.53741072,0.381388253,3.47410027,0.33284793,3.796546703,1.404202205,15.84494834,0.010401498,0,0.565148048,0,43.86658345
18/01/2023 01:15,6.775237499,19.0903713,1.983505585,0.682047535,0,0.173991718,0.132233706,0.337543933,3.319761979,1.130946167,3.810418624,1.409332916,15.89936319,0.010439503,0,0.563733166,0,44.68107318
18/01/2023 01:30,6.454584101,18.06008219,2.044069718,0.694346039,0,0.177129092,0.13461811,0.074394219,3.376080487,1.151339096,3.879127108,1.438288224,16.20022673,0.007085164,0,0.719144112,0,45.58948562
18/01/2023 01:45,6.48241206,17.26489591,1.819813352,0.699928212,0,0.179468772,0.136396267,0,3.420674803,1.166547021,3.930366116,1.453697057,16.40703518,0.010768126,0,0.545585068,0,46.48241206
18/01/2023 02:00,6.443049327,17.06547085,1.675336323,0.69955157,0,0.179372197,0.13632287,0,3.418834081,1.165919283,3.928251121,1.452914798,16.39820628,0.010762332,0,0.516591928,0,46.90941704
18/01/2023 02:15,6.705402577,17.13161789,1.674546176,0.703742466,0,0,1.331697282,0,2.695874986,0,3.951784619,1.461618969,16.50727201,0.007217871,0,0.52329568,0,47.30592948
18/01/2023 02:30,6.551997692,16.68469638,1.651521708,0.706764748,0,0,1.330592817,0,2.69724506,0,3.94850714,1.46040675,16.47915765,0.010817828,0,0.515649791,0,47.96264243
18/01/2023 02:45,6.611181473,16.01954044,1.679030215,0.709245522,0,0,1.335263253,0,2.703093903,0,3.962366564,1.465532839,16.53338158,0.007237199,0,0.553645739,0,48.42048127
18/01/2023 03:00,6.445866356,16.04740784,1.675997964,0.712571803,0,0,1.341525485,0,2.715771104,0,3.784628808,1.472406021,16.64364139,0.010906711,0,0.538064422,0,48.6112121
18/01/2023 03:15,6.738922067,17.83528718,1.754774018,0.689375507,0,0,0.099535501,0.103222001,2.665339527,0.350217504,2.598982526,1.493032515,16.85099167,0.0110595,0,0.656197007,0,48.15306348
18/01/2023 03:30,6.893775843,17.54912364,1.672216327,0.684254821,0,0,0.098796151,0.384207252,2.649200483,0.343956969,2.371107615,1.478283142,16.7294815,0.007318233,0,0.600095137,0,48.53818288
18/01/2023 03:45,6.553505535,16.03690037,1.693726937,0.686346863,0,0,0.099630996,0.660516605,2.671586716,0.346863469,2.391143911,1.494464945,16.89667897,0.007380074,0,0.612546125,0,49.84870849
18/01/2023 04:00,6.561094383,15.63138917,1.825210959,0.691424111,0,0,0.100368016,0.944202818,2.691349764,0.353146723,2.609568418,1.505520241,16.98821605,0.007434668,0,0.672837441,0,49.41823724
18/01/2023 04:15,7.020381753,16.31618678,1.682303462,0,0.003594666,0,0,1.182644955,2.882921744,0.647039793,3.731262806,1.455839534,16.41324275,0.003594666,0,0.589525145,0,48.07146195
18/01/2023 04:30,7.119659353,16.15906467,1.735710162,0,0.267032333,0,0,1.255773672,2.890444573,0.649538106,3.951356813,1.461460739,16.49465935,0.010825635,0,0.667580831,0,47.33689376
18/01/2023 04:45,7.16442892,16.29007023,1.735618382,0,0.545791944,0,0,0.996979951,2.918167595,0.654950333,3.984281192,1.517301605,16.63209984,0.007277226,0,0.640395881,0,46.9126369
18/01/2023 05:00,7.00191883,16.55624344,1.658158647,0,0.814597589,0,0,1.013721444,2.899967416,0.648057637,3.964374932,1.506100431,16.57434561,0.007240867,0,0.608232866,0,46.7470403
18/01/2023 05:15,6.964053093,19.38175545,1.693483083,0,1.05974721,0,0,1.249867972,2.573671795,0,3.855226561,1.503362321,16.09337042,0.00704151,0,0.778086822,0,44.84033377
18/01/2023 05:30,6.721413291,19.991719,1.583741633,0,1.293906563,0,0,1.380167,2.52570561,0,3.778207163,1.469877855,15.80636257,0.003450418,0,0.62107515,0,44.82437375
18/01/2023 05:45,6.540177811,20.29158293,1.573730286,0,1.294410192,0,0,1.362537044,2.49344279,0,3.729945158,1.457914637,15.60786184,0.010219028,0,0.565452873,0.034063426,45.03866199
18/01/2023 06:00,6.436864783,21.83995,1.562345821,0,1.394599217,0,0,1.315659639,2.407657139,0,3.601618261,1.404466664,15.03798967,0.006578298,0,0.54599875,1.825477749,42.620794
18/01/2023 06:15,5.867897387,27.94293934,1.468472788,0,1.495444737,0,0,1.198753297,1.453488372,0,3.281587149,2.214696715,13.71973148,0.005993766,0,0.614361064,1.033924718,39.70270918
18/01/2023 06:30,5.674576858,30.12888902,1.597416453,0,1.343675211,0,0,1.15336928,1.398460252,0,3.157348404,2.159683977,13.20319483,0.005766846,0,0.498832214,1.231221706,38.44756495
18/01/2023 06:45,5.3937493,32.13845637,1.694298196,0,1.122997648,0,0,1.120197155,1.35823905,0,3.066539711,1.823120869,12.83185841,0.005600986,0,0.54329562,0.92136216,37.98028453
18/01/2023 07:00,5.263438994,34.93737816,1.751809224,0,0.87056373,0,0,1.068176356,1.295163832,0,2.924132774,1.735786578,12.23061928,0.008011323,0,0.440622747,0.696985072,36.77731193
18/01/2023 07:15,5.062747772,37.16385122,1.931671843,0,0.792869227,0,0,0.972148575,1.517561801,0,2.76494205,1.994798374,11.55973032,0.002525061,0,0.67671641,0.474711512,35.08572583
18/01/2023 07:30,4.919514399,38.49141406,1.897945724,0,0.947751533,0,0,0.947751533,1.468037812,0,2.674711156,1.929700286,11.18493368,0.002442659,0,0.627763258,0.637533892,34.27050001
18/01/2023 07:45,4.787474162,39.48537623,2.202475706,0,1.10480173,0,0,0.947991162,1.425550619,0,2.60162988,1.800945615,10.86982347,0.004751835,0,0.717527145,0.736534486,33.31511796
18/01/2023 08:00,4.732336062,40.22015241,2.305014583,0,1.128986734,0,0,0.938470223,1.413585474,0,2.575500988,1.742873271,10.75830276,0.004704111,0,0.679744096,0.882020886,32.6183084
18/01/2023 08:15,4.660104227,40.75043428,2.306890562,0,0.935726694,0,0,0.924145918,1.982628836,0,2.536189925,2.072958888,10.59640996,0.00463231,0,0.558193399,0.430804864,32.24088014
18/01/2023 08:30,4.616688815,41.02781469,2.279704899,0,0.950831691,0,0,0.91417312,1.961233561,0,2.508820969,2.176602667,10.46602209,0.002291161,0,0.646107318,0.506346515,31.94336251
18/01/2023 08:45,4.614997023,41.0356832,2.24222436,0,1.124547662,0,0,0.91383812,1.962805185,0,2.507901608,2.068159956,10.48050937,0.004580642,0,0.888644588,0.31148367,31.84462462
18/01/2023 09:00,4.607461662,40.85374228,2.071412222,0,1.075761044,0,0,0.913252461,1.961547265,0,2.506294347,2.055390249,10.47608148,0.004577707,0,1.096360723,0.311284047,32.06683452
18/01/2023 09:15,4.619208727,41.13558425,2.19797924,0,0.906810283,0,0,0.821652972,2.30615204,0,2.520196092,1.61108426,10.52038022,0.002301549,0,0.750304955,0.365946282,32.24239913
18/01/2023 09:30,4.633204633,41.40466998,2.268339768,0,0.742323957,0,0,0.765306122,2.302813017,0,2.516547159,1.613348042,10.49825336,0.004596433,0,0.894006251,0.625114911,31.73147637
18/01/2023 09:45,4.654273721,41.48023433,2.308685825,0,0.592739518,0,0,0.920245399,2.313298584,0,2.525485493,1.612159232,10.54937958,0.002306379,0,0.714977628,0.408229162,31.91798515
18/01/2023 10:00,4.669089562,41.48475659,2.310238663,0,0.583346837,0,0,0.92594736,2.321813005,0,2.534780898,1.643556564,10.59052293,0.002314868,0,0.722238941,0,32.21139378
18/01/2023 10:15,4.703357208,41.44366937,2.333014488,0,0.587919651,0,0,0.933205795,2.340013531,0,2.554650864,1.381144577,10.65021114,0.002333014,0,0.662576115,0,32.40790425
18/01/2023 10:30,4.733616662,41.3134847,2.336284017,0,0.57291789,0,0,0.939209655,2.352720186,0,2.571086431,1.382986217,10.71638216,0.004696048,0,0.643358614,0,32.43325741
18/01/2023 10:45,4.753928184,41.66705988,2.342754683,0,0.44118341,0,0,0.941348558,2.368706648,0,2.583400179,1.356580003,10.78186194,0.007077809,0,0.618128627,0,32.13797008
18/01/2023 11:00,4.769678473,41.96181418,2.356448293,0,0.267348049,0,0,0.771287293,2.370643765,0,2.576478103,1.322544775,10.82168122,0.002365912,0,0.636430312,0,32.14327963
18/01/2023 11:15,4.78451858,42.02303217,2.364953105,0,0.085480233,0,0,0.764573192,2.37919981,0.394158851,2.481301199,1.258458981,10.84649175,0.004748902,0,0.57461712,0,32.0384661
18/01/2023 11:30,4.840026902,41.86683321,2.116160646,0,0,0,0,0.804669485,2.40680246,0.398731745,2.495676403,1.270657187,10.98193697,0.004803997,0,0.607705611,0,32.20599539
18/01/2023 11:45,4.880649461,41.9047619,2.079243911,0,0,0,0,0.630073913,2.430631286,0.399854598,2.517872289,1.243184297,11.06991397,0.007270084,0,0.608263662,0,32.22828063
18/01/2023 12:00,4.868904799,41.53444272,2.372774768,0,0,0,0,0.607101393,2.425986842,0.401509288,2.435661765,1.298858359,11.06811146,0.004837461,0,0.52244582,0,32.45936533
18/01/2023 12:15,4.88047085,41.26964904,2.356674014,0,0,0,0,0.784750648,2.429336111,0.937341052,1.988519389,1.208612881,11.0809698,0.00484414,0,0.525589169,0.336667716,32.19657519
18/01/2023 12:30,4.90281827,41.07385811,2.062682216,0,0,0,0,0.952380952,2.434402332,0.940233236,1.916909621,1.21234208,11.10301263,0.004859086,0,0.54664723,0.702137998,32.14771623
18/01/2023 12:45,4.913562211,41.44631118,1.960068176,0,0,0,0,0.864377891,2.439737034,0.942293645,1.923545167,1.21743365,11.12490869,0.007304602,0,0.528366204,0.70367665,31.9284149
18/01/2023 13:00,4.96079058,41.33090784,1.718331326,0,0,0,0,0.887435778,2.465645665,0.95135082,1.907618181,1.15292903,11.23675607,0.004916542,0,0.538361317,0.710440276,32.13451658
18/01/2023 13:15,4.93318622,41.74328797,1.713865392,0,0.093171509,0,0,0.980752728,2.459237465,1.267622901,1.718769155,1.159740101,11.21490744,0.004903764,0,0.605614809,0.338359691,31.76658085
18/01/2023 13:30,4.948788655,41.73478432,1.716072484,0,0.135414615,0,0,0.984833563,2.46947016,1.27289738,1.688989561,1.280283632,11.24926137,0.004924168,0,0.52934804,0.339767579,31.64516447
18/01/2023 13:45,4.98571606,41.29673333,1.741398584,0,0.126692336,0,0,0.953918768,2.491615948,1.284312508,1.704136132,1.296733325,11.3799528,0.004968327,0,0.598683393,0.454601913,31.68053658
18/01/2023 14:00,4.990936856,41.6954287,1.877188191,0,0.315347752,0,0,0.960941574,2.488019268,1.283738485,1.685993097,1.291187644,11.350036,0.007449159,0,0.541305589,0.586000546,30.92642713
18/01/2023 14:15,4.915991013,42.33173781,2.36397382,0,0.493308586,0,0,0.976848686,2.447005959,0.891374426,1.531210316,1.279671779,11.1678226,0.344339162,0,0.576340725,1.377356647,29.30301846
18/01/2023 14:30,4.914873896,43.72652325,2.407434509,0,0.675642714,0,0,0.978096493,2.44402166,0.892726474,1.509829748,1.282989414,11.15908093,0.346358359,0,0.524415825,0.726864725,28.41114201
18/01/2023 14:45,4.918312607,44.17215313,2.431114362,0,0.599853694,0,0,0.975371861,2.44574494,0.892465252,1.506949525,1.275298708,11.15825408,0.34625701,0,0.633991709,0.336503292,28.30772982
18/01/2023 15:00,4.886633976,44.824489,2.388697383,0,0.415108996,0,0,0.971015196,2.437248143,0.886051367,1.478370637,1.269602369,11.09142108,0.344710395,0,0.602029422,0.325290091,28.07933194
18/01/2023 15:15,4.842009001,43.23875532,2.295863115,0,0.22621712,0,0,0.88080283,2.41137824,0.618487233,1.333237071,1.590739537,11.00040912,0.565542801,0,0.55110341,2.139436382,28.30601882
18/01/2023 15:30,4.882897736,43.8830432,1.886243515,0,0.046065073,0,0,0.867962954,2.434175435,0.620666246,1.318915774,1.617126509,11.09925811,0.303059691,0,0.560054308,1.418319352,29.06221209
18/01/2023 15:45,4.869506813,43.65764728,1.707925542,0,0.081558242,0,0,0.868355402,2.405968144,0.614085588,1.304931875,1.794281328,10.96238726,0.220687008,0,0.479754366,2.110919209,28.92199194
18/01/2023 16:00,4.718516108,43.94030961,1.964111385,0,0.079029334,0,0,0.669424945,2.33368974,0.597368788,1.392310911,1.531774441,10.62712101,0.21384408,0,0.402119846,2.84738041,28.6829994
18/01/2023 16:15,4.761011744,43.84069012,1.793290982,0,0,0,0,0.555568579,2.351203732,0,1.929252913,1.765160927,10.71989498,0.215663752,0,0.65402377,2.965376591,28.4488619
18/01/2023 16:30,4.673672566,44.43906711,1.514103982,0,0,0,0,0.373340708,2.311485988,0,2.286135693,1.751474926,10.56415929,0.214325221,0,1.020925516,3.101954277,27.74935472
18/01/2023 16:45,4.604398096,44.61573339,1.80457946,0,0.031738835,0,0,0.142824756,2.273860803,0,2.248923147,2.072092496,10.42167309,0.208569485,0,1.546134663,2.904103378,27.1253684
18/01/2023 17:00,4.562516758,44.55492001,2.115917419,0,0.026812048,0,0,0,2.241040307,0,2.245508982,2.082402359,10.25784252,0.312807221,0,1.727142729,3.038698722,26.83439092
18/01/2023 17:15,4.618411052,43.64689051,2.016363392,0,0,0,0,0,2.242142442,0.650511915,2.418741897,2.085661913,10.26735816,0.205660124,0,2.391916663,3.308445478,26.14789645
18/01/2023 17:30,4.567382164,43.52732906,2.186324408,0,0,0,0,0,2.219517592,0.643947776,2.423102456,2.100022129,10.15932728,0.205797743,0,2.615622925,3.662314671,25.68931179
18/01/2023 17:45,4.551669386,43.14603273,2.189829312,0,0,0,0,0,2.211881974,0.641732457,2.414766462,2.121466061,10.10894015,0.200679222,0,2.566929828,3.801878887,26.04419353
18/01/2023 18:00,4.599836352,42.16811517,1.795705345,0,0,0,0,0,2.218094164,0.643534797,2.421548464,2.138481612,10.11521705,0.2034543,0,2.443663062,3.750635795,27.50171388
18/01/2023 18:15,4.683908687,41.97219557,1.7182514,0,0,0,0.386048691,0,2.23372682,0.084796822,2.443487381,2.175707942,10.18677616,0.20529757,0,1.537500279,4.398277286,27.97402539
18/01/2023 18:30,4.698182144,42.70728263,1.835787775,0,0,0,0.387779347,0,2.248223612,0.087418465,2.45444153,2.180978639,10.23244346,0.208459418,0,1.335933472,4.149014861,27.47405465
18/01/2023 18:45,4.718766901,43.22606814,2.09572742,0,0,0,0.38985037,0,2.257977285,0.087885343,2.467550027,2.413466739,10.334415,0.205065801,0,1.083919236,4.083288264,26.63601947
18/01/2023 19:00,4.733647707,44.19349744,2.226935313,0,0,0,0.39259042,0,2.265291848,0.085738138,2.470612125,2.427743056,10.36528959,0.207576544,0,1.069470454,3.145235893,26.41637147
18/01/2023 19:15,4.834840376,44.48929692,2.299778557,0,0,0.281417236,0.302177524,0,2.313618749,1.716183798,2.525835025,1.808451744,10.64080089,0.212216276,0,0.862705296,0.246816756,27.46586086
18/01/2023 19:30,4.89255967,43.55707986,2.326123982,0,0,0.284641049,0.305639159,0,2.337789599,1.733510651,2.554770071,1.824502461,10.76503115,0.214647348,0,0.921583724,0.545950864,27.73617041
18/01/2023 19:45,4.933947628,43.5334493,1.871092097,0,0,0.286775422,0.307930986,0,2.357670067,1.74885995,2.573926943,1.741808096,10.92097222,0.225659348,0,0.763950919,0.818015138,27.91594189
18/01/2023 20:00,4.990498812,43.88123515,1.598574822,0,0,0.287410926,0.311163895,0,2.382422803,1.767220903,2.600950119,1.73871734,11.05938242,0.220902613,0,0.45368171,0.251781473,28.45605701
18/01/2023 20:15,5.087086069,43.86521644,1.504324023,0,0,0.520820717,0.147767738,0,2.427266781,1.472832538,2.652552022,1.477677382,11.26183959,0.007267266,0,0.460260168,0.528087982,28.58700128
18/01/2023 20:30,5.197823937,43.09099901,2.045004946,0,0,0.53165183,0.150840752,0,2.480217606,1.505934718,2.707715134,1.510880317,11.49109792,0.009891197,0,0.46735905,1.003956479,27.8066271
18/01/2023 20:45,5.297929748,42.33804877,2.471190458,0,0,0.542148927,0.153818998,0,2.531709408,1.535668356,2.761177094,1.439846685,11.71546007,0.007564869,0,0.673273319,0.799354465,27.73280884
18/01/2023 21:00,5.442880795,41.16307947,2.429118377,0,0,0.548427152,0.157802152,0,2.594681291,1.575434603,2.83267798,1.474544702,12.02918046,0.007760762,0,0.745033113,0.651903974,28.34747517
18/01/2023 21:15,5.392713386,41.79223862,2.536381464,0,0,0,0,0,2.585406131,1.166271029,2.825368975,1.344307978,11.99040149,0.005160491,0,0.52637011,1.357209206,28.47817112
18/01/2023 21:30,5.523638855,40.8079903,2.624782586,0,0,0,0,0,2.645865177,1.193801718,2.88567965,1.370368418,12.29905655,0.005270648,0,0.469087651,0,30.17445844
18/01/2023 21:45,5.608820709,39.19250027,2.16256525,0,0,0,0,0,2.673910728,1.206455737,2.916267178,1.358261425,12.43475019,0.005326515,0,0.450090551,0,31.99105145
18/01/2023 22:00,5.723474422,37.48058107,1.910550271,0,0,0,0,0,2.733640402,1.231909733,2.984383091,1.387261181,12.73609332,0.002725464,0,0.438799706,0,33.37058134
18/01/2023 22:15,5.939781538,34.95387402,1.695059143,0,0,0,0.387684645,0,2.838304375,1.256437829,3.098647348,1.089478748,13.22089535,0.00565963,0,0.461259834,1.426226725,33.62669081
